Country Name,Country Code,Indicator Name,Indicator Code,1960.00,1961.00,1962.00,1963.00,1964.00,1965.00,1966.00,1967.00,1968.00,1969.00,1970.00,1971.00,1972.00,1973.00,1974.00,1975.00,1976.00,1977.00,1978.00,1979.00,1980.00,1981.00,1982.00,1983.00,1984.00,1985.00,1986.00,1987.00,1988.00,1989.00,1990.00,1991.00,1992.00,1993.00,1994.00,1995.00,1996.00,1997.00,1998.00,1999.00,2000.00,2001.00,2002.00,2003.00,2004.00,2005.00,2006.00,2007.00,2008.00,2009.00,2010.00,2011.00,2012.00,2013.00,2014.00,2015.00,,
Germany,DEU,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.32,131.80,126.91,126.88,123.25,122.42,125.53,122.17,119.07,114.11,111.36,112.79,110.26,110.46,109.96,108.38,107.42,98.48,98.48,97.73,98.87,90.64,90.54,91.80,86.76,86.89,,
Djibouti,DJI,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.02,,,,,,,,,,,,,,77.50,78.51,77.07,73.33,,,,,,,,,,
Dominica,DMA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.35,,,,,,,,,,,,,,62.38,65.64,65.32,62.90,,,,,,,,,,
Denmark,DNK,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.95,109.31,102.58,105.33,103.51,99.53,109.45,98.22,94.53,87.99,82.42,84.26,82.99,87.41,82.37,78.25,80.77,78.12,76.34,76.74,79.79,72.75,69.73,70.13,63.75,61.96,,
Dominican Republic,DOM,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.11,105.96,106.32,96.11,107.91,107.43,104.67,108.14,106.80,104.09,105.88,100.86,101.17,96.00,85.70,85.27,79.77,74.63,72.51,70.49,68.39,67.56,69.40,62.46,58.11,,,
Algeria,DZA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.64,89.54,90.04,92.29,89.77,90.23,83.93,85.07,83.77,86.65,84.78,82.47,83.53,82.81,80.38,79.03,83.23,85.44,84.45,90.88,86.23,87.43,92.96,93.64,97.98,,,
East Asia & Pacific (excluding high income),EAP,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.64,285.51,268.64,258.17,243.85,239.42,227.73,215.59,213.88,206.96,200.42,194.93,192.62,198.29,204.82,204.02,199.21,190.80,181.97,179.88,180.03,176.14,170.33,164.64,157.76,,,
Early-demographic dividend,EAR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.47,140.62,138.59,138.75,139.56,140.12,136.47,135.47,136.76,138.72,135.67,136.14,136.98,133.51,131.48,128.15,126.02,122.33,122.90,124.93,121.31,117.29,117.69,113.51,112.01,,,
East Asia & Pacific,EAS,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.30,190.81,188.10,187.36,184.53,183.50,178.96,174.33,173.27,171.08,167.74,165.08,164.18,167.48,171.87,170.63,168.24,163.58,158.56,158.79,159.72,156.36,151.93,147.88,142.64,,,
Europe & Central Asia (excluding high income),ECA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.34,306.29,312.74,311.57,309.86,305.47,301.40,283.40,283.58,278.36,261.70,254.26,244.26,237.75,222.56,208.79,199.62,187.64,182.12,179.57,182.74,180.22,176.42,167.01,158.16,,,
